Order_ID,Order_Date,Product_ID,Warehouse_ID,Supplier_ID,Customer_City,Category,Product_Name,Quantity,Unit_Price,Revenue,Shipping_Cost,Delivery_Days,Order_Status,Payment_Method,Quantity outlier,Delivery date outliers
105120,10/24/2025,P0692,W01,S020,Bengaluru,Furniture,Table,2,346,692,403,3,Delivered,Unknown,Normal,On Time
105121,12/19/2024,P0424,W04,S012,Pune,Electronics,Keyboard,7,3742,26194,153,10,Shipped,Unknown,Normal,On Time
105122,09/03/2024,P0679,W05,S019,Delhi,Furniture,Shelf,4,644,2576,105,2,Pending,Unknown,Normal,On Time
105123,07/10/2025,P0756,W05,S016,Ahmedabad,Furniture,Chair,13,1341,17433,185,8,Delivered,Unknown,Normal,On Time
105124,6/15/2025,P0147,W05,S010,Kolkata,Electronics,Mouse,5,1624,8120,453,9,Delivered,Unknown,Normal,On Time
105125,11/27/2024,P0694,W04,S018,Mumbai,Office Supplies,Pen,2,2481,4962,188,9,Pending,Unknown,Normal,On Time
105126,9/13/2025,P0432,W04,S018,Bengaluru,Furniture,Shelf,16,2488,39808,99,6,Cancelled,Unknown,Normal,On Time
105127,03/04/2025,P0495,W03,S018,Hyderabad,Electronics,Headphones,6,1935,11610,76,8,Delivered,Unknown,Normal,On Time
105128,06/01/2025,P0383,W03,S007,Bengaluru,Furniture,Shelf,250,661,165250,413,10,Shipped,Unknown,Outlier,On Time
105129,4/17/2025,P0092,W04,S005,Delhi,Office Supplies,Notebook,13,3051,39663,78,5,Cancelled,Unknown,Normal,On Time
105130,12/31/2024,P0492,W03,S006,Ahmedabad,Electronics,Laptop,6,4382,26292,129,10,Pending,Unknown,Normal,On Time
105131,07/02/2025,P0789,W03,S004,Delhi,Electronics,Monitor,6,2620,15720,321,4,Pending,Unknown,Normal,On Time
105132,12/05/2025,P0060,W01,S011,Kolkata,Furniture,Cabinet,2,4683,9366,232,5,Cancelled,Unknown,Normal,On Time
105133,11/22/2024,P0549,W03,S005,Chennai,Furniture,Desk,4,3982,15928,286,1,Pending,Unknown,Normal,On Time
105134,7/15/2024,P0225,W02,S011,Bengaluru,Electronics,Laptop,2,1576,3152,78,8,Shipped,Unknown,Normal,On Time
105135,10/11/2025,P0237,W02,S017,Jaipur,Furniture,Cabinet,15,1448,21720,351,5,Cancelled,Unknown,Normal,On Time
105136,07/11/2024,P0548,W01,S013,Vizag,Office Supplies,Printer Paper,16,3695,59120,350,8,Shipped,Unknown,Normal,On Time
105137,10/21/2025,P0353,W02,S005,Pune,Office Supplies,Marker,12,4795,57540,167,9,Delivered,Unknown,Normal,On Time
105138,12/13/2024,P0408,W05,S017,Mumbai,Office Supplies,Stapler,15,2035,30525,417,4,Shipped,Unknown,Normal,On Time
105139,10/10/2025,P0202,W02,S015,Jaipur,Electronics,Headphones,19,3669,69711,433,10,Cancelled,Unknown,Normal,On Time
105140,9/26/2025,P0333,W03,S010,Kolkata,Furniture,Cabinet,9,2889,26001,238,6,cancelled,Unknown,Normal,On Time
105141,04/02/2024,P0103,W05,S011,Vizag,Furniture,Cabinet,16,1226,19616,322,10,Shipped,Unknown,Normal,On Time
105142,09/06/2025,P0354,W02,S011,Pune,Office Supplies,Stapler,11,1886,20746,358,3,Shipped,Unknown,Normal,On Time
105143,2/19/2024,P0010,W05,S003,Delhi,Furniture,Desk,2,244,488,75,1,Shipped,Unknown,Normal,On Time
105144,6/30/2024,P0416,W05,S013,Chennai,Electronics,Mouse,3,580,1740,278,3,Cancelled,Unknown,Normal,On Time
105145,4/27/2025,P0013,W04,S002,Pune,Furniture,Chair,16,4664,74624,249,4,Cancelled,Unknown,Normal,On Time
105146,5/27/2024,P0084,W03,S017,Delhi,Office Supplies,Marker,17,2746,46682,52,8,Shipped,Unknown,Normal,On Time
105147,12/30/2025,P0332,W02,S006,Hyderabad,Office Supplies,Marker,8,2824,22592,394,1,Delivered,Unknown,Normal,On Time
105148,04/09/2024,P0096,W02,S017,Jaipur,Electronics,Laptop,18,948,17064,144,8,Pending,Unknown,Normal,On Time
105149,02/11/2025,P0563,W05,S002,Jaipur,Furniture,Chair,4,4259,17036,121,4,Shipped,Unknown,Normal,On Time
105150,12/16/2025,P0287,W05,S003,Jaipur,Office Supplies,Pen,13,4390,57070,93,6,Delivered,Unknown,Normal,On Time
105151,10/06/2025,P0684,W03,S016,Ahmedabad,Office Supplies,Stapler,3,229,687,382,1,Shipped,Unknown,Normal,On Time
105152,12/01/2025,P0685,W02,S001,Kolkata,Office Supplies,Stapler,5,4021,20105,395,4,cancelled,Unknown,Normal,On Time
105153,5/19/2024,P0712,W01,S019,Jaipur,Electronics,Keyboard,9,1465,13185,317,6,Cancelled,Unknown,Normal,On Time
105154,10/08/2024,P0257,W01,S009,Mumbai,Electronics,Keyboard,5,3050,15250,322,5,Shipped,Unknown,Normal,On Time
105155,7/21/2025,P0500,W03,S017,Mumbai,Furniture,Desk,7,4001,28007,315,9,Pending,Unknown,Normal,On Time
105156,12/19/2025,P0405,W05,S014,Mumbai,Office Supplies,Printer Paper,5,4200,21000,135,5,Shipped,Unknown,Normal,On Time
105157,01/09/2025,P0068,W01,S012,Chennai,Furniture,Table,20,3549,70980,200,5,shipped,Unknown,Normal,On Time
105158,1/26/2025,P0163,W04,S020,Vizag,Electronics,Monitor,16,4049,64784,488,9,Pending,Unknown,Normal,On Time
105159,05/02/2024,P0645,W02,S004,Hyderabad,Electronics,Headphones,3,3733,11199,173,3,Shipped,Unknown,Normal,On Time
105160,6/30/2025,P0412,W03,S019,Kolkata,Office Supplies,Marker,18,3853,69354,319,1,Pending,Unknown,Normal,On Time
105161,4/29/2025,P0172,W03,S010,Mumbai,Electronics,Monitor,2,323,646,160,1,Shipped,Unknown,Normal,On Time
105162,1/29/2025,P0777,W05,S003,Pune,Electronics,Laptop,3,4891,14673,297,4,Delivered,Unknown,Normal,On Time
105163,8/13/2024,P0552,W02,S005,Hyderabad,Furniture,Table,19,1133,21527,54,8,Pending,Unknown,Normal,On Time
105164,02/08/2025,P0027,W04,S014,Jaipur,Furniture,Cabinet,6,2947,17682,103,6,Pending,Unknown,Normal,On Time
105165,6/13/2024,P0521,W03,S005,Delhi,Furniture,Cabinet,7,1014,7098,164,1,Cancelled,Unknown,Normal,On Time
105166,3/26/2025,P0556,W02,S016,Pune,Electronics,Laptop,10,2113,21130,412,1,Pending,Unknown,Normal,On Time
105167,11/15/2024,P0634,W05,S018,Kolkata,Furniture,Desk,10,3994,39940,409,4,Cancelled,Unknown,Normal,On Time
105168,09/03/2025,P0210,W04,S016,Kolkata,Office Supplies,Pen,11,939,10329,368,10,Shipped,Unknown,Normal,On Time
105169,11/09/2024,P0523,W05,S019,Mumbai,Electronics,Keyboard,11,2505,27555,185,2,Shipped,Unknown,Normal,On Time
105170,12/20/2025,P0621,W03,S011,Kolkata,Furniture,Chair,3,920,2760,493,5,Shipped,Unknown,Normal,On Time
105171,08/01/2024,P0787,W01,S001,Pune,Furniture,Chair,17,727,12359,431,4,Shipped,Unknown,Normal,On Time
105172,08/05/2025,P0684,W05,S018,Kolkata,Office Supplies,Pen,17,4410,74970,143,10,Shipped,Unknown,Normal,On Time
105173,10/04/2024,P0011,W03,S009,Bengaluru,Electronics,Laptop,19,1538,29222,138,4,Delivered,Unknown,Normal,On Time
105174,08/10/2025,P0797,W03,S014,Kolkata,Furniture,Cabinet,1,1262,1262,437,2,Cancelled,Unknown,Normal,On Time
105175,01/07/2025,P0488,W04,S017,Pune,Electronics,Laptop,7,3077,21539,172,1,Pending,Unknown,Normal,On Time
105176,4/20/2024,P0008,W01,S019,Bengaluru,Office Supplies,Marker,16,3364,53824,102,3,Cancelled,Unknown,Normal,On Time
105177,6/22/2024,P0776,W01,S003,Kolkata,Furniture,Shelf,2,2428,4856,93,9,Pending,Unknown,Normal,On Time
105178,2/19/2025,P0053,W01,S008,Mumbai,Electronics,Monitor,9,4336,39024,380,9,Shipped,Unknown,Normal,On Time
105179,8/15/2024,P0760,W02,S006,Delhi,Electronics,Headphones,11,2033,22363,297,1,Cancelled,Unknown,Normal,On Time
105180,10/29/2024,P0614,W01,S009,Pune,Office Supplies,Pen,14,2928,40992,71,10,Delivered,Unknown,Normal,On Time
105181,05/06/2024,P0324,W05,S006,Chennai,Furniture,Table,18,2449,44082,301,2,pending,Unknown,Normal,On Time
105182,06/02/2024,P0463,W05,S020,Chennai,Office Supplies,Stapler,10,3410,34100,218,7,Shipped,Unknown,Normal,On Time
105183,11/15/2024,P0359,W04,S014,Mumbai,Electronics,Laptop,15,2723,40845,220,7,Delivered,Unknown,Normal,On Time
105184,10/18/2024,P0209,W05,S008,Delhi,Office Supplies,Pen,11,2031,22341,445,3,Shipped,Unknown,Normal,On Time
105185,08/06/2024,P0084,W02,S017,Chennai,Office Supplies,Printer Paper,15,2320,34800,276,7,Shipped,Unknown,Normal,On Time
105186,10/07/2025,P0093,W04,S003,Ahmedabad,Furniture,Table,17,3698,62866,141,8,Pending,Unknown,Normal,On Time
105187,7/13/2025,P0495,W02,S010,Mumbai,Furniture,Cabinet,16,2107,33712,130,3,Delivered,Unknown,Normal,On Time
105188,12/22/2025,P0339,W02,S002,Hyderabad,Office Supplies,Notebook,7,4161,29127,371,6,Cancelled,Unknown,Normal,On Time
105189,12/29/2025,P0131,W03,S001,Delhi,Office Supplies,Pen,14,408,5712,297,6,Pending,Unknown,Normal,On Time
105190,12/31/2024,P0735,W03,S006,Vizag,Electronics,Monitor,2,265,530,326,3,Shipped,Unknown,Normal,On Time
105191,09/03/2024,P0340,W05,S014,Pune,Office Supplies,Notebook,2,4981,9962,157,2,Shipped,Unknown,Normal,On Time
105192,2/18/2024,P0081,W04,S007,Vizag,Electronics,Monitor,17,354,6018,169,9,Cancelled,Unknown,Normal,On Time
105193,07/06/2024,P0377,W04,S013,Mumbai,Electronics,Headphones,250,2751,687750,398,3,Shipped,Unknown,Outlier,On Time
105194,5/22/2025,P0117,W01,S011,Chennai,Electronics,Keyboard,5,1238,6190,107,5,Pending,Unknown,Normal,On Time
105195,08/06/2025,P0186,W03,S008,Kolkata,Electronics,Mouse,7,4606,32242,383,5,Pending,Unknown,Normal,On Time
105196,07/10/2025,P0638,W04,S004,Jaipur,Electronics,Keyboard,6,2391,14346,405,8,Pending,Unknown,Normal,On Time
105197,10/28/2024,P0686,W02,S003,Pune,Office Supplies,Marker,11,4797,52767,394,3,Shipped,Unknown,Normal,On Time
105198,07/06/2024,P0417,W03,S020,Mumbai,Furniture,Table,5,2082,10410,420,9,Shipped,Unknown,Normal,On Time
105199,04/04/2025,P0346,W03,S019,Pune,Electronics,Headphones,10,3605,36050,273,10,Delivered,Unknown,Normal,On Time
105200,3/18/2025,P0587,W04,S012,Hyderabad,Electronics,Mouse,18,4945,89010,405,7,Delivered,Unknown,Normal,On Time
105201,4/14/2024,P0737,W04,S013,Delhi,Office Supplies,Pen,17,1991,33847,247,6,Shipped,Unknown,Normal,On Time
105202,05/04/2024,P0013,W04,S015,Vizag,Electronics,Keyboard,17,3197,54349,426,1,Shipped,Unknown,Normal,On Time
105203,07/05/2025,P0342,W04,S011,Delhi,Office Supplies,Marker,9,3074,27666,387,5,Pending,Unknown,Normal,On Time
105204,7/30/2024,P0027,W04,S001,Hyderabad,Office Supplies,Notebook,20,2139,42780,312,1,Cancelled,Unknown,Normal,On Time
105205,10/18/2025,P0793,W04,S008,Jaipur,Office Supplies,Pen,2,2969,5938,379,5,Cancelled,Unknown,Normal,On Time
105206,3/27/2025,P0257,W04,S002,Kolkata,Office Supplies,Stapler,11,609,6699,314,10,Pending,Unknown,Normal,On Time
105207,1/21/2024,P0056,W02,S011,Ahmedabad,Electronics,Laptop,2,1747,3494,369,10,Pending,Unknown,Normal,On Time
105208,08/06/2025,P0374,W03,S001,Jaipur,Electronics,Laptop,1,3159,3159,480,9,Cancelled,Unknown,Normal,On Time
105209,6/16/2025,P0754,W01,S007,Hyderabad,Electronics,Monitor,15,3136,47040,60,4,Pending,Unknown,Normal,On Time
105210,02/11/2025,P0556,W01,S013,Jaipur,Furniture,Cabinet,4,3592,14368,452,45,Shipped,Unknown,Normal,Delayed
105211,02/02/2025,P0168,W01,S018,Vizag,Office Supplies,Marker,14,1810,25340,65,7,Pending,Unknown,Normal,On Time
105212,10/09/2024,P0718,W04,S010,Kolkata,Furniture,Shelf,3,2306,6918,220,6,Delivered,Unknown,Normal,On Time
105213,06/06/2024,P0654,W01,S005,Ahmedabad,Electronics,Mouse,3,775,2325,197,4,Shipped,Unknown,Normal,On Time
105214,6/26/2024,P0562,W05,S018,Hyderabad,Office Supplies,Pen,10,3183,31830,70,10,Pending,Unknown,Normal,On Time
105215,9/13/2025,P0214,W01,S007,Bengaluru,Electronics,Headphones,20,2095,41900,131,9,Shipped,Unknown,Normal,On Time
105216,12/17/2025,P0267,W03,S007,Delhi,Electronics,Keyboard,4,998,3992,80,1,Cancelled,Unknown,Normal,On Time
105217,06/01/2024,P0800,W04,S001,Hyderabad,Office Supplies,Printer Paper,6,355,2130,241,6,Pending,Unknown,Normal,On Time
105218,12/29/2024,P0368,W03,S002,Mumbai,Electronics,Keyboard,9,4581,41229,376,5,Pending,Unknown,Normal,On Time
105219,10/06/2024,P0111,W05,S004,Hyderabad,Furniture,Cabinet,11,2693,29623,185,6,Delivered,Unknown,Normal,On Time
105220,7/20/2025,P0787,W01,S017,Hyderabad,Office Supplies,Marker,5,4417,22085,202,5,Shipped,Unknown,Normal,On Time
105221,01/09/2024,P0398,W03,S015,Mumbai,Electronics,Laptop,6,1260,7560,169,4,Pending,Unknown,Normal,On Time
105222,4/22/2025,P0161,W02,S001,Delhi,Electronics,Headphones,11,492,5412,61,9,Shipped,Unknown,Normal,On Time
105223,10/08/2024,P0197,W03,S003,Hyderabad,Office Supplies,Stapler,20,3522,70440,273,3,Shipped,Unknown,Normal,On Time
105224,8/22/2025,P0791,W05,S009,Delhi,Furniture,Table,11,3722,40942,58,3,Delivered,Unknown,Normal,On Time
105225,08/12/2024,P0131,W03,S005,Mumbai,Furniture,Table,11,2690,29590,374,9,Pending,Unknown,Normal,On Time
105226,08/11/2025,P0342,W05,S003,Chennai,Office Supplies,Printer Paper,13,903,11739,57,4,Delivered,Unknown,Normal,On Time
105227,5/21/2025,P0016,W01,S013,Delhi,Office Supplies,Stapler,11,250,2750,108,3,Pending,Unknown,Normal,On Time
105228,3/31/2024,P0582,W04,S007,Ahmedabad,Furniture,Cabinet,4,4417,17668,189,3,Pending,Unknown,Normal,On Time
105229,7/15/2025,P0344,W05,S014,Kolkata,Electronics,Laptop,10,970,9700,98,1,Delivered,Unknown,Normal,On Time
105230,11/08/2025,P0061,W01,S014,Kolkata,Furniture,Shelf,2,3398,6796,110,9,Delivered,Unknown,Normal,On Time
105231,6/29/2025,P0595,W05,S017,Jaipur,Furniture,Desk,7,2082,14574,356,4,Delivered,Unknown,Normal,On Time
105232,9/26/2025,P0772,W01,S014,Delhi,Electronics,Keyboard,18,2724,49032,382,5,Pending,Unknown,Normal,On Time
105233,7/23/2024,P0256,W04,S002,Chennai,Furniture,Shelf,20,3994,79880,377,1,Delivered,Unknown,Normal,On Time
105234,4/18/2025,P0296,W02,S012,Ahmedabad,Office Supplies,Printer Paper,15,1558,23370,252,3,Delivered,Unknown,Normal,On Time
105235,3/16/2025,P0451,W02,S010,Bengaluru,Furniture,Chair,8,2163,17304,371,1,Cancelled,Unknown,Normal,On Time
105236,5/26/2025,P0319,W02,S017,Bengaluru,Office Supplies,Pen,10,457,4570,91,5,Delivered,Unknown,Normal,On Time
105237,9/14/2025,P0441,W05,S016,Jaipur,Office Supplies,Notebook,13,4853,63089,66,5,Delivered,Unknown,Normal,On Time
105238,7/19/2024,P0071,W05,S003,Vizag,Furniture,Chair,11,572,6292,258,8,Delivered,Unknown,Normal,On Time
105239,07/01/2024,P0576,W01,S014,Jaipur,Electronics,Laptop,20,1519,30380,422,6,Pending,Unknown,Normal,On Time
105240,11/03/2024,P0346,W02,S017,Pune,Electronics,Mouse,13,4854,63102,421,6,Shipped,Unknown,Normal,On Time
105241,7/15/2024,P0372,W03,S018,Bengaluru,Office Supplies,Pen,11,588,6468,329,4,Delivered,Unknown,Normal,On Time
105242,1/21/2025,P0252,W05,S017,Ahmedabad,Furniture,Shelf,16,4420,70720,466,10,Pending,Unknown,Normal,On Time
105243,02/11/2025,P0047,W04,S007,Chennai,Furniture,Chair,12,4184,50208,142,9,Delivered,Unknown,Normal,On Time
105244,06/08/2025,P0537,W01,S016,Mumbai,Office Supplies,Marker,15,591,8865,249,2,Cancelled,Unknown,Normal,On Time
105245,6/16/2024,P0553,W05,S007,Delhi,Electronics,Mouse,18,628,11304,194,1,Delivered,Unknown,Normal,On Time
105246,10/01/2024,P0176,W02,S016,Bengaluru,Office Supplies,Pen,8,2870,22960,302,6,Cancelled,Unknown,Normal,On Time
105247,07/04/2025,P0485,W05,S015,Pune,Furniture,Desk,1,2121,2121,341,4,Pending,Unknown,Normal,On Time
105248,9/16/2025,P0731,W02,S006,Vizag,Office Supplies,Notebook,8,433,3464,174,9,Shipped,Unknown,Normal,On Time
105249,08/03/2024,P0306,W04,S011,Pune,Office Supplies,Notebook,20,3918,78360,381,3,Shipped,Unknown,Normal,On Time
105250,5/30/2025,P0699,W03,S013,Pune,Office Supplies,Printer Paper,1,600,600,310,7,Pending,Unknown,Normal,On Time
105251,1/22/2025,P0645,W04,S008,Kolkata,Office Supplies,Notebook,11,2827,31097,203,4,Delivered,Unknown,Normal,On Time
105252,05/03/2024,P0756,W03,S006,Jaipur,Office Supplies,Pen,6,3118,18708,392,10,Delivered,Unknown,Normal,On Time
105253,04/11/2025,P0300,W05,S020,Delhi,Electronics,Laptop,1,887,887,267,7,Cancelled,Unknown,Normal,On Time
105254,7/23/2024,P0340,W04,S001,Hyderabad,Office Supplies,Stapler,3,2585,7755,400,9,Cancelled,Unknown,Normal,On Time
105255,10/09/2024,P0627,W02,S001,Vizag,Electronics,Keyboard,3,2445,7335,269,3,Delivered,Unknown,Normal,On Time
105256,01/12/2025,P0218,W02,S019,Delhi,Furniture,Cabinet,7,700,4900,382,1,Delivered,Unknown,Normal,On Time
105257,11/01/2025,P0367,W02,S001,Hyderabad,Furniture,Chair,12,2409,28908,446,7,Delivered,Unknown,Normal,On Time
105258,8/17/2025,P0454,W03,S012,Hyderabad,Furniture,Desk,6,4875,29250,235,6,Pending,Unknown,Normal,On Time
105259,7/21/2025,P0756,W03,S013,Jaipur,Furniture,Shelf,14,1164,16296,146,9,Shipped,Unknown,Normal,On Time
105260,10/25/2025,P0104,W03,S018,Kolkata,Office Supplies,Pen,2,4561,9122,376,4,Shipped,Unknown,Normal,On Time
105261,01/04/2025,P0123,W03,S005,Jaipur,Office Supplies,Printer Paper,4,2446,9784,458,8,Cancelled,Unknown,Normal,On Time
105262,8/31/2024,P0376,W05,S019,Kolkata,Electronics,Mouse,11,4358,47938,162,7,Cancelled,Unknown,Normal,On Time
105263,07/03/2024,P0299,W05,S013,Chennai,Electronics,Monitor,1,3314,3314,355,9,Delivered,Unknown,Normal,On Time
105264,9/19/2025,P0505,W01,S006,Hyderabad,Furniture,Cabinet,19,4624,87856,104,6,Shipped,Unknown,Normal,On Time
105265,03/07/2025,P0492,W03,S004,Bengaluru,Electronics,Monitor,8,4435,35480,154,3,Delivered,Unknown,Normal,On Time
105266,1/22/2025,P0091,W04,S006,Kolkata,Office Supplies,Marker,4,4421,17684,230,45,Cancelled,Unknown,Normal,Delayed
105267,03/10/2024,P0741,W05,S020,Chennai,Furniture,Shelf,9,1996,17964,456,9,Delivered,Unknown,Normal,On Time
105268,01/01/2024,P0672,W04,S017,Mumbai,Furniture,Shelf,4,1361,5444,159,9,Shipped,Unknown,Normal,On Time
105269,11/14/2025,P0780,W04,S015,Pune,Electronics,Keyboard,19,494,9386,161,4,Pending,Unknown,Normal,On Time
105270,10/09/2024,P0044,W01,S005,Mumbai,Furniture,Shelf,17,3531,60027,491,8,Cancelled,Unknown,Normal,On Time
105271,07/04/2024,P0689,W03,S009,Pune,Office Supplies,Pen,16,3213,51408,199,3,Shipped,Unknown,Normal,On Time
105272,2/18/2024,P0736,W05,S017,Mumbai,Office Supplies,Printer Paper,5,4975,24875,320,2,Cancelled,Unknown,Normal,On Time
105273,06/02/2024,P0055,W05,S017,Ahmedabad,Furniture,Chair,14,325,4550,212,3,Cancelled,Unknown,Normal,On Time
105274,10/24/2024,P0026,W04,S001,Kolkata,Electronics,Mouse,12,3390,40680,210,5,Cancelled,Unknown,Normal,On Time
105275,5/20/2025,P0014,W04,S017,Jaipur,Electronics,Monitor,15,1304,19560,439,7,Delivered,Unknown,Normal,On Time
105276,10/14/2024,P0670,W05,S019,Kolkata,Electronics,Keyboard,18,2624,47232,342,5,Cancelled,Unknown,Normal,On Time
105277,2/16/2024,P0095,W03,S007,Vizag,Office Supplies,Marker,2,2685,5370,344,7,Delivered,Unknown,Normal,On Time
105278,02/04/2024,P0130,W05,S001,Jaipur,Furniture,Shelf,10,4774,47740,83,5,Delivered,Unknown,Normal,On Time
105279,06/07/2025,P0568,W02,S015,Jaipur,Electronics,Headphones,2,1139,2278,164,4,Delivered,Unknown,Normal,On Time
105280,01/01/2024,P0422,W05,S002,Kolkata,Furniture,Desk,12,3678,44136,407,8,Cancelled,Unknown,Normal,On Time
105281,11/19/2024,P0313,W04,S015,Kolkata,Office Supplies,Stapler,10,414,4140,151,9,Cancelled,Unknown,Normal,On Time
105282,1/29/2025,P0006,W02,S018,Ahmedabad,Office Supplies,Printer Paper,8,1869,14952,275,8,Delivered,Unknown,Normal,On Time
105283,7/26/2025,P0008,W03,S017,Bengaluru,Office Supplies,Printer Paper,12,4387,52644,60,1,Delivered,Unknown,Normal,On Time
105284,6/26/2025,P0371,W04,S015,Ahmedabad,Furniture,Shelf,12,1137,13644,51,6,Pending,Unknown,Normal,On Time
105285,9/15/2024,P0263,W03,S007,Ahmedabad,Office Supplies,Stapler,17,1962,33354,139,2,Shipped,Unknown,Normal,On Time
105286,12/27/2025,P0743,W04,S014,Ahmedabad,Office Supplies,Notebook,15,2508,37620,183,3,Delivered,Unknown,Normal,On Time
105287,05/12/2024,P0358,W02,S018,Kolkata,Furniture,Cabinet,4,640,2560,407,8,Cancelled,Unknown,Normal,On Time
105288,6/13/2025,P0293,W04,S003,Kolkata,Furniture,Chair,14,2571,35994,182,5,Shipped,Unknown,Normal,On Time
105289,1/25/2024,P0210,W04,S005,Jaipur,Electronics,Mouse,17,923,15691,413,4,Pending,Unknown,Normal,On Time
105290,5/19/2024,P0065,W01,S014,Jaipur,Electronics,Headphones,12,1482,17784,227,1,Pending,Unknown,Normal,On Time
105291,5/16/2024,P0064,W02,S005,Mumbai,Office Supplies,Marker,9,3716,33444,169,8,Shipped,Unknown,Normal,On Time
105292,05/06/2025,P0650,W03,S001,Ahmedabad,Office Supplies,Pen,12,4507,54084,238,3,Cancelled,Unknown,Normal,On Time
105293,10/03/2025,P0664,W03,S020,Kolkata,Electronics,Headphones,2,4465,8930,108,4,Delivered,Unknown,Normal,On Time
105294,04/06/2024,P0106,W04,S002,Hyderabad,Electronics,Mouse,13,3685,47905,285,8,Shipped,Unknown,Normal,On Time
105295,11/16/2024,P0780,W01,S006,Ahmedabad,Electronics,Monitor,5,2245,11225,220,6,Shipped,Unknown,Normal,On Time
105296,6/21/2025,P0216,W04,S015,Vizag,Furniture,Shelf,7,1144,8008,122,1,Cancelled,Unknown,Normal,On Time
105297,12/03/2024,P0800,W03,S004,Delhi,Furniture,Desk,5,3052,15260,243,6,Cancelled,Unknown,Normal,On Time
105298,3/14/2024,P0071,W01,S013,Mumbai,Electronics,Monitor,16,3103,49648,315,9,Cancelled,Unknown,Normal,On Time
105299,11/16/2025,P0129,W01,S009,Hyderabad,Office Supplies,Stapler,1,4317,4317,109,3,Cancelled,Unknown,Normal,On Time
105300,02/06/2025,P0433,W04,S002,Hyderabad,Furniture,Chair,10,4826,48260,66,9,Cancelled,Unknown,Normal,On Time
105301,07/02/2025,P0063,W02,S018,Pune,Furniture,Cabinet,5,2092,10460,264,10,Delivered,Unknown,Normal,On Time
105302,03/08/2025,P0517,W01,S020,Jaipur,Office Supplies,Printer Paper,14,4699,65786,149,1,Cancelled,Unknown,Normal,On Time
105303,04/12/2024,P0167,W01,S005,Hyderabad,Office Supplies,Marker,9,3698,33282,450,5,Pending,Unknown,Normal,On Time
105304,1/14/2025,P0782,W01,S003,Hyderabad,Electronics,Monitor,1,1021,1021,342,3,Shipped,Unknown,Normal,On Time
105305,5/21/2025,P0121,W05,S002,Mumbai,Office Supplies,Pen,6,976,5856,344,7,Delivered,Unknown,Normal,On Time
105306,04/02/2025,P0754,W05,S009,Delhi,Office Supplies,Stapler,5,2773,13865,495,4,Shipped,Unknown,Normal,On Time
105307,3/18/2024,P0489,W05,S016,Ahmedabad,Electronics,Mouse,3,1363,4089,91,7,Cancelled,Unknown,Normal,On Time
105308,7/22/2025,P0733,W05,S013,Chennai,Office Supplies,Pen,1,4063,4063,232,3,Pending,Unknown,Normal,On Time
105309,09/09/2024,P0741,W03,S008,Bengaluru,Furniture,Shelf,250,3747,936750,385,45,Pending,Unknown,Outlier,Delayed
105310,8/26/2024,P0179,W01,S009,Jaipur,Office Supplies,Pen,4,1085,4340,64,9,Cancelled,Unknown,Normal,On Time
